temperature,co2,time,humidity,motion,person_count,light
223,426,1515140547893422613,36,0,4,84
224,434,1515140667889774103,36,1,4,86
223,434,1515140727875997470,36,0,4,87
224,436,1515140787878838202,36,0,4,88
223,424,1515140847881390823,36,0,4,89
224,429,1515140907879546486,36,0,4,89
223,428,1515140967884564075,36,0,4,90
223,440,1515141027873103813,36,0,4,90
224,439,1515141087861485342,36,0,4,90
224,429,1515141147851587430,36,0,4,91
224,428,1515141207861828326,36,0,4,92
223,430,1515141267853005729,36,0,4,92
223,414,1515141327844921497,36,0,4,93
223,431,1515141387838558047,36,0,4,93
223,430,1515141447836005623,36,0,4,94
224,434,1515141507834177110,36,0,4,94
223,426,1515141567830406182,36,0,4,95
223,430,1515141627832100951,36,0,4,94
224,429,1515141688071665542,36,0,4,95
224,418,1515141747824551053,36,0,4,95
224,425,1515141867808222294,36,0,4,95
224,422,1515141927813182718,36,0,4,95
224,432,1515141987811897431,36,0,4,95
224,434,1515142047798637806,36,0,4,95
224,429,1515142107795281156,36,0,4,95
224,435,1515142167795588508,36,0,4,96
224,427,1515142287790705437,36,0,4,96
224,439,1515142347783129488,36,0,4,95
224,428,1515142407787672775,36,0,4,96
224,435,1515142467789857388,36,0,4,96
224,434,1515142587771139623,36,2,4,96
224,437,1515142647771325777,36,0,4,97
224,443,1515142707763757287,36,0,4,98
224,452,1515144987631684447,36,1,4,97
224,450,1515145047624501194,36,2,4,100
224,457,1515145107622104109,36,0,4,101
224,446,1515145227615939993,36,0,4,99
224,455,1515145287609986768,36,0,4,99
224,442,1515145347609934764,36,0,4,98
225,434,1515145467594150763,36,0,4,97
225,439,1515145527595822796,36,0,4,95
224,452,1515145647587580310,36,0,4,97
224,440,1515145707582399761,36,0,4,98
225,445,1515145767588539299,36,0,4,100
224,432,1515145827582883106,36,0,4,102
225,441,1515145887574674934,36,0,4,104
225,441,1515145947763570859,36,0,4,105
225,426,1515146007588874071,36,0,4,105
225,427,1515146067576314517,36,0,4,105
225,423,1515146127565588410,36,1,4,104
225,426,1515146187558001032,36,0,4,103
225,434,1515146247556739429,36,0,4,104
225,427,1515146307554576381,36,0,4,105
224,424,1515146427543556962,36,0,4,105
225,435,1515146487547229308,36,0,4,105
225,426,1515146547545286822,36,0,4,104
225,432,1515146607536012034,36,2,4,106
225,444,1515146667534589885,36,0,4,105
225,432,1515146727537009812,36,0,4,105
225,427,1515146787527332410,36,0,4,106
225,432,1515146847523474165,36,0,4,107
225,431,1515146907517094620,36,1,4,107
225,436,1515146967513215430,36,3,4,110
225,440,1515147027503256767,36,0,4,111
225,436,1515147087503075837,36,2,4,112
226,434,1515147147504709997,36,0,4,113
225,434,1515147207520295883,36,0,4,113
225,441,1515147267501956399,36,1,4,111
225,438,1515147387484480886,36,0,4,112
225,451,1515147447480752430,37,0,4,112
225,447,1515147507487711982,37,0,4,110
225,460,1515147627475288737,37,0,4,111
225,448,1515147687609078910,37,0,4,109
225,450,1515147747465080048,37,0,4,107
225,449,1515147807467891877,37,0,4,106
225,437,1515147867453233518,37,0,4,107
225,453,1515147927449594157,37,0,4,110
225,437,1515147987449853487,36,0,4,109
225,431,1515148047450350113,37,1,4,111
225,442,1515148107442427241,36,0,4,113
225,437,1515148167441457194,37,0,4,115
225,444,1515148227435756535,36,0,4,118
225,432,1515148287429110689,37,0,4,120
225,437,1515148347426270746,36,0,4,121
225,427,1515148407422645396,36,0,4,122
225,425,1515148467427708675,36,0,4,121
226,449,1515148527421204748,36,0,4,121
226,428,1515148587415672494,36,0,4,120
225,435,1515148647413344479,36,0,4,122
226,442,1515148707407669260,36,0,4,122
226,450,1515150327313804972,36,0,5,128
226,456,1515150387305182565,36,0,5,128
226,459,1515150447310910375,36,2,5,123
226,459,1515150507308142027,36,0,5,119
226,462,1515150567302868803,36,1,5,121
226,456,1515150627293444159,37,0,5,120
226,473,1515150687292958120,37,1,5,123
226,477,1515150747288103096,37,0,5,122
225,469,1515150807287221500,37,2,5,120
226,470,1515150867282943459,37,0,5,119
226,463,1515150927273875782,37,0,5,120
225,475,1515150987267627037,37,0,5,120
226,465,1515151047278247173,37,0,5,121
226,467,1515151107281313826,37,0,5,123
226,465,1515151167261325860,37,0,5,124
226,463,1515151227261528096,37,0,5,126
225,476,1515151287269368755,37,0,5,127
226,475,1515151347262734849,37,0,5,126
226,468,1515151407258688656,37,0,5,125
226,456,1515151467248148690,37,0,5,122
226,470,1515151527236557030,37,0,5,123
226,464,1515151647231606901,37,0,5,122
226,471,1515151707232428632,37,0,5,123
226,463,1515151767234304276,37,0,5,123
226,469,1515151827221485541,37,0,5,123
226,477,1515151887226197247,37,0,5,121
226,455,1515151947216451702,37,0,5,123
226,476,1515152007217647459,37,0,5,123
226,450,1515152067279140760,37,0,5,124
226,464,1515152127298111542,37,0,5,124
226,451,1515152187301851057,37,0,5,124
226,469,1515152247218762552,37,1,5,118
226,470,1515152367194857549,37,0,5,125
226,478,1515152427187340436,37,0,5,125
226,461,1515152487187739898,37,0,5,125
226,456,1515152607173345803,37,0,5,126
226,445,1515152667173915110,37,2,5,128
226,445,1515152727174146335,37,0,5,127
226,448,1515152787174761755,37,0,5,127
226,446,1515152847162368419,37,0,5,127
226,459,1515152907162623132,37,1,5,125
226,452,1515152967158363555,37,2,5,127
226,457,1515153027151187215,37,0,5,127
226,463,1515153087150984935,37,1,5,125
226,471,1515153147143705850,37,2,5,125
226,482,1515153207141445474,37,0,5,126
226,478,1515153267138134822,37,0,5,128
227,459,1515153327144167479,37,0,5,128
226,481,1515153387136559936,37,0,5,128
226,483,1515153447127169968,37,0,5,129
227,452,1515153507130495476,37,0,5,129
226,465,1515153567114473823,37,0,5,129
226,473,1515153627116168933,37,0,5,128
226,457,1515153687113299147,37,0,5,127
227,472,1515153747105812852,37,0,5,128
233,431,1515166226385131503,34,2,5,76
232,429,1515166286372424039,34,1,5,74
233,418,1515166346363036097,34,2,5,76
232,429,1515166466352457914,34,2,3,76
231,425,1515166526351733824,34,1,3,74
231,421,1515166586352023833,34,2,3,73
231,429,1515166646348936679,34,0,3,74
230,428,1515166706337679165,35,1,3,74
229,421,1515166886326653550,35,2,3,78
229,422,1515166946328087370,35,0,3,79
228,416,1515167006325541548,35,0,3,79
228,415,1515167066321128884,35,1,3,78
227,418,1515167126326352492,35,2,3,78
227,419,1515167186312515593,35,1,3,78
227,404,1515167246320069283,35,0,3,78
226,418,1515167426297439799,36,2,3,78
226,413,1515167546299130079,36,2,3,78
225,407,1515167666281074212,36,0,3,77
225,413,1515167726345143163,36,0,3,77
225,405,1515167786273073281,36,0,3,78
225,419,1515167846269621450,36,2,3,78
225,402,1515167906275488565,36,0,3,78
224,386,1515168086259655587,37,2,3,77
224,396,1515168206251475268,37,2,3,77
224,393,1515168266245866612,37,0,3,77
224,399,1515168326248363600,37,0,3,77
224,404,1515168386239132550,37,1,3,77
224,397,1515168566470103110,37,1,3,77
223,384,1515168686294411403,37,1,3,77
223,393,1515168746220537989,36,2,3,77
223,397,1515168806222010570,36,0,3,77
223,384,1515168866216813939,36,1,3,77
223,386,1515168926212515653,36,2,3,78
223,394,1515168986210867100,36,0,3,78
223,398,1515169046203397375,36,0,3,77
222,386,1515169166192760463,36,0,3,77
223,378,1515169226203594236,36,0,3,77
222,395,1515169286193337756,36,3,3,78
223,384,1515169466234859213,35,1,3,77
223,386,1515169526270161671,35,2,3,78
222,374,1515169586265772830,35,2,3,79
223,386,1515169646262508068,35,0,3,79
222,385,1515169706264186962,35,0,3,79
222,390,1515169766254303916,35,1,3,78
223,383,1515169826256281444,35,2,3,77
223,379,1515169886247488080,35,1,3,78
223,388,1515169946226504736,35,0,3,78
223,381,1515171326067227678,34,1,0,80
223,368,1515171386061711618,34,0,0,80
224,378,1515171446067412087,34,0,0,81
224,375,1515171566064724163,34,0,0,81
224,367,1515171626056062473,34,0,0,81
224,360,1515171686047643481,34,0,0,80
223,373,1515171746038666629,34,0,0,80
224,379,1515171806034908301,34,0,0,80
222,371,1515171926030382267,34,0,0,80
223,370,1515171986030402052,34,0,0,81
222,379,1515172046025342140,34,0,0,80
222,374,1515172166015726749,35,0,0,80
223,362,1515172226016160202,35,0,0,81
222,370,1515172286001300992,35,0,0,81
222,370,1515172346145952166,35,0,0,81
222,369,1515172406005883766,35,0,0,80
222,369,1515172465992298024,35,0,0,80
222,378,1515172525991743674,35,0,0,81
222,360,1515172585998429110,35,0,0,81
222,366,1515172645987432956,35,0,0,81
222,362,1515172706006078896,35,0,0,80
222,360,1515172765980766704,35,0,0,80
222,373,1515172825977995824,34,0,0,80
222,371,1515172885975250174,35,0,0,80
223,359,1515172945968333205,34,0,0,80
223,359,1515173005974463419,34,0,0,80
222,362,1515173065960075881,35,0,0,80
222,360,1515173125953373381,34,0,0,80
223,361,1515173185952724867,35,0,0,80
222,356,1515173245961020111,35,0,0,80
222,361,1515173305944613768,34,0,0,80
223,354,1515173365949927421,34,0,0,80
222,364,1515173425936089887,34,0,0,80
222,361,1515173485929966811,34,0,0,80
223,357,1515173545929114415,34,0,0,81
223,353,1515173605925506406,34,0,0,80
223,364,1515173665928007063,34,0,0,80
222,361,1515173725915238763,34,0,0,81
222,357,1515173785921032728,34,0,0,80
223,361,1515173845940253936,34,0,0,80
223,353,1515173905915288998,34,0,0,81
223,358,1515173965915839460,34,0,0,81
223,355,1515174025905077566,34,0,0,80
223,353,1515174085894646940,34,0,0,80
223,362,1515174145896483813,34,0,0,81
223,360,1515174205899320833,34,0,0,80
223,369,1515174265892322325,34,0,0,81
223,364,1515174325880827914,34,0,0,80
223,352,1515174385883794727,34,0,0,80
223,361,1515174445877956072,34,0,0,80
223,361,1515174505885004695,34,0,0,81
223,353,1515174565873698559,34,0,0,80
223,354,1515174625868799484,34,0,0,81
223,358,1515174685861667964,34,0,0,80
223,356,1515174745865174820,34,0,0,81
224,360,1515174805864822254,34,0,0,80
223,356,1515174865876831700,34,0,0,81
217,378,1515396132699910598,27,1,1,80
217,377,1515396192703517709,27,0,1,79
218,379,1515396252688767030,27,2,1,75
217,386,1515396312685813617,27,1,1,76
218,408,1515396372680525043,28,3,1,77
217,425,1515396432678123372,28,1,1,76
217,434,1515396492678183731,28,3,1,77
218,438,1515396552749395177,28,0,1,77
217,448,1515396612762507790,28,1,1,77
218,433,1515396672760059075,29,0,1,77
218,448,1515396792756807414,28,2,1,77
217,441,1515396852746533343,29,0,1,77
217,439,1515396912796886179,29,1,1,77
217,453,1515396972749428432,29,0,1,77
217,439,1515397032739978704,29,0,1,77
218,435,1515397092727311534,28,0,1,77
217,456,1515397152654852633,28,0,1,77
218,430,1515397212644681809,28,0,1,77
218,436,1515397272635003968,28,0,1,79
218,435,1515397332625252028,28,0,1,78
218,434,1515397392622032333,28,2,1,78
218,445,1515397452614254666,28,0,1,78
218,448,1515397512612417421,28,0,1,78
219,443,1515397572605081309,28,1,1,78
218,430,1515397632610362651,28,0,1,78
218,432,1515397692605254391,28,0,1,78
218,433,1515397752599961109,28,2,1,78
218,427,1515397812594579672,28,0,1,78
218,426,1515397872583993602,28,0,1,78
218,435,1515397932589312921,28,0,1,78
218,446,1515397992580813514,28,0,1,78
218,424,1515398052589435638,28,1,1,78
219,431,1515398112579991748,28,0,1,79
218,447,1515398172571427874,28,0,1,79
218,424,1515398232569491528,28,0,1,78
218,421,1515398292576202769,28,0,1,79
218,422,1515398352573087933,28,2,1,79
218,429,1515398412573991600,28,0,1,79
218,436,1515398472559104091,28,1,1,79
218,432,1515398532556066533,28,0,1,79
218,428,1515398592552773585,28,0,1,79
218,437,1515398652555698125,28,2,1,79
218,437,1515398712544573813,28,1,1,79
218,428,1515398772541928908,28,0,1,79
218,439,1515398832867605416,28,0,1,79
219,431,1515398892527470279,28,2,1,79
218,425,1515398952533475457,28,0,1,79
219,435,1515399012525635704,28,1,1,79
219,437,1515399072527476671,28,2,1,79
219,442,1515399132525499143,28,1,1,80
219,436,1515399192515753129,28,0,1,79
219,430,1515399252522079782,28,2,1,79
219,435,1515399312503065388,28,1,1,80
219,440,1515399372539288465,28,0,1,79
219,425,1515399432508664003,28,0,1,79
219,431,1515399492492539093,28,0,1,79
219,431,1515399552517144190,28,0,1,79
219,442,1515399612488836529,28,0,1,79
219,437,1515399672488446980,28,0,1,79
218,439,1515399732478589405,28,2,1,80
219,428,1515399792476596040,28,0,1,80
219,425,1515399852467513115,28,0,1,80
220,535,1515412871705030716,31,2,4,115
220,531,1515412931696583923,31,0,4,114
220,523,1515412991689291013,31,1,4,113
220,524,1515413051690589315,31,2,4,112
221,534,1515413111679707892,31,2,4,112
220,531,1515413171682589362,31,0,4,114
220,526,1515413231672891877,31,0,4,114
221,526,1515413291676340967,31,1,4,114
221,544,1515413351678160066,31,3,4,112
220,533,1515413411674266333,31,2,4,113
221,549,1515413471662890029,31,1,4,117
220,576,1515413531663272255,31,2,4,116
221,554,1515413591651540667,31,1,4,118
221,565,1515413651652720189,31,0,4,120
221,548,1515413711667158327,31,2,4,119
221,550,1515413771649992883,31,1,4,118
221,551,1515413831816876105,31,2,4,120
221,546,1515413891639974463,31,1,4,120
221,554,1515413951636032394,31,0,4,122
221,549,1515414011633391317,31,2,4,121
221,550,1515414071629296193,31,1,4,118
221,567,1515414131618364059,31,2,4,118
221,553,1515414191618059286,31,0,4,119
221,547,1515414251614890624,31,1,4,120
221,568,1515414311616708557,31,2,4,122
221,571,1515414371605367560,31,0,4,121
221,570,1515414431607286200,31,1,4,120
221,585,1515414491600321130,31,2,4,121
221,564,1515414551599117736,31,0,4,120
221,557,1515414611591280796,31,1,4,121
221,558,1515414671586055554,31,2,4,121
221,546,1515414731583436166,31,0,4,122
221,556,1515414791586264634,31,2,4,121
221,553,1515414851586210629,31,2,4,123
221,568,1515414911574878134,31,1,4,122
221,578,1515414971575362118,31,2,4,120
221,583,1515415031567824616,31,2,4,121
221,583,1515415091564041240,31,1,4,122
221,573,1515415151575149508,31,0,4,121
221,573,1515415211560352442,31,2,4,119
221,578,1515415271557488316,31,1,4,118
221,572,1515415331557741605,31,2,4,118
222,567,1515415391549793165,31,1,4,119
222,578,1515415451549446388,31,2,4,119
222,582,1515415511614718374,31,1,4,121
222,577,1515415571541846071,31,2,4,121
222,602,1515415631536155429,31,0,4,122
222,580,1515415691538707121,31,0,4,120
221,579,1515415751581523501,31,0,4,116
222,573,1515415811658980303,31,0,4,116
221,576,1515415871661674658,31,0,4,115
221,574,1515415931665448737,31,1,4,117
222,583,1515415991645987368,31,0,4,115
221,596,1515416051637949186,31,2,4,115
222,592,1515416111679950698,31,1,4,115
222,600,1515416171650525287,31,0,4,115
222,590,1515416231675156299,31,2,4,117
222,595,1515416291605245198,31,0,4,117
222,591,1515416351627227338,31,2,4,117
222,601,1515416411590749082,31,1,4,114
222,506,1515418391372041377,30,2,3,106
222,514,1515418451365401922,31,0,3,106
223,520,1515418511368144224,30,1,3,106
223,528,1515418571359190449,31,2,3,106
223,533,1515418631364862856,31,1,3,104
223,525,1515418751471675247,31,0,3,104
223,526,1515418811338590296,30,0,3,104
223,524,1515418871337771691,30,2,3,104
223,520,1515418931352604906,30,0,3,104
223,528,1515418991329640311,31,0,3,104
223,513,1515419051329890405,30,0,3,104
224,524,1515419111340697300,30,0,3,104
224,518,1515419171319323856,30,0,3,104
223,518,1515419231315316639,30,0,3,103
224,517,1515419291314239040,30,0,3,103
224,523,1515419351308161251,30,0,3,103
224,513,1515419411309233919,30,0,3,102
224,515,1515419471305606096,30,0,3,102
224,522,1515419531306277453,30,0,3,102
224,515,1515419591302041931,30,0,3,100
224,515,1515419651291967409,30,0,3,101
223,526,1515419711494959959,30,0,3,100
224,504,1515419771285905882,30,0,3,100
224,508,1515419831286718573,30,0,3,99
224,514,1515419891281827775,30,0,3,99
224,512,1515419951278440206,30,0,3,100
223,518,1515420011378881959,30,1,3,99
223,516,1515420131290710660,30,2,3,97
224,529,1515420191265673185,30,1,3,101
223,524,1515420251261589170,30,3,3,89
224,527,1515420311261697247,30,2,3,89
224,564,1515420371255518667,30,1,3,85
224,607,1515420431244654749,31,3,3,88
224,597,1515420491253335603,30,2,3,100
224,594,1515420551285984441,31,0,3,98
224,611,1515420611234971380,31,0,3,98
223,595,1515420671230618775,31,0,3,99
224,587,1515420731229470680,31,1,3,100
223,577,1515420791220663356,31,2,3,100
224,570,1515420851224216483,31,0,3,99
223,581,1515420911220687270,31,1,3,99
223,569,1515420971217938237,31,0,3,100
224,572,1515421031211285929,31,0,3,100
223,571,1515421091210492654,31,0,3,101
224,566,1515421151213005901,31,0,3,100
224,560,1515421211197289897,31,0,3,100
224,550,1515421271206137590,31,2,3,100
224,555,1515421331194901635,31,0,3,100
224,552,1515421391199514573,31,0,3,100
224,553,1515421451183160877,31,0,3,98
224,547,1515421511180518042,30,0,3,97
224,552,1515421571184052229,31,1,3,96
224,547,1515421631191904892,31,0,3,96
224,542,1515421691169769572,31,0,3,95
224,551,1515421751183652271,31,0,3,95
224,534,1515421811166622407,31,0,3,94
224,537,1515421871164070742,31,2,3,95
224,548,1515421931160069720,30,0,3,95
225,531,1515424271031258261,30,1,1,105
225,547,1515424331012861217,31,0,1,104
225,541,1515424391016470361,30,0,1,104
225,520,1515424451002205239,30,0,1,104
225,522,1515424511010510129,30,0,1,103
225,499,1515424570997206223,30,0,1,102
224,508,1515424630996299419,30,0,1,102
224,490,1515424690994546425,30,2,3,101
224,520,1515424750991676784,30,1,3,101
224,511,1515424810997815042,30,2,3,101
223,503,1515424870988292051,30,1,3,101
223,523,1515424930996569031,30,0,3,100
223,514,1515424990974662630,30,2,3,99
223,521,1515425050970556847,31,0,3,97
223,531,1515425110964618583,31,0,3,97
222,539,1515425170965698270,31,1,3,96
222,525,1515425230964642862,31,0,3,95
222,526,1515425290956122115,31,0,3,95
221,517,1515425350956822223,31,0,3,94
221,519,1515425410947700089,31,2,3,93
221,519,1515425470948090940,31,0,3,93
221,518,1515425530944929172,31,0,3,92
221,522,1515425590946917677,31,1,3,91
221,517,1515425650942042675,31,2,3,91
221,532,1515425710934513471,31,1,3,90
221,509,1515425770930578880,31,0,3,90
221,509,1515425830930388380,31,2,3,89
221,517,1515425890924266165,31,0,3,88
221,519,1515425950919380308,31,1,3,88
221,532,1515426010923149960,31,2,3,87
221,511,1515426070934572598,31,0,3,86
221,518,1515426130908690174,31,0,3,85
222,521,1515426190903353928,31,0,3,85
221,522,1515426250919511864,31,0,3,84
222,513,1515426310911248845,31,2,3,84
221,517,1515426370918958426,31,0,3,84
221,513,1515426430910449988,31,1,3,83
221,519,1515426490908358382,31,3,3,82
221,522,1515426550904789497,31,1,3,82
221,524,1515426610898725235,31,0,3,82
222,518,1515426670951097054,31,2,3,80
221,523,1515426730994404596,31,1,3,81
222,520,1515426790985062796,31,0,3,80
222,515,1515426850982836170,31,0,3,79
222,526,1515426911073193224,31,0,3,79
222,531,1515426970979231267,31,0,3,79
221,537,1515427030969971383,31,0,3,78
222,513,1515427090948419601,31,0,3,80
222,501,1515427150858942387,31,2,3,80
221,518,1515427210858563441,31,0,3,80
