temperature,humidity,time,motion,light,person_count,co2
186,60,1513770008740513421,0,2,4,2332
186,61,1513770068732160706,0,2,4,2320
185,60,1513770128726470074,0,2,4,2319
185,60,1513770188729047090,0,2,4,2334
185,60,1513770248722445423,0,2,4,2302
185,60,1513770308723429078,0,2,4,2309
184,60,1513770368716738128,0,2,4,2310
184,60,1513770428715930213,0,2,4,2299
184,60,1513770488715063884,0,2,4,2280
184,60,1513770548710875281,0,2,4,2283
184,60,1513770608700262668,0,2,4,2297
184,60,1513770668696364511,0,2,4,2297
184,60,1513770728698777520,0,2,4,2259
184,60,1513770788690506303,0,2,4,2276
183,60,1513770848689045427,0,2,4,2269
184,60,1513770908685799321,0,2,4,2279
184,60,1513770968691800169,0,2,4,2282
184,60,1513771028673123985,0,2,4,2257
183,60,1513771088671509939,0,2,4,2263
183,60,1513771148674524997,0,2,4,2249
183,60,1513771208666260600,0,2,4,2254
181,59,1513773008564298652,0,2,7,2141
181,59,1513773068567066874,0,2,7,2138
181,59,1513773128551264280,0,2,7,2136
181,59,1513773188561783391,0,2,7,2119
181,59,1513773248550809508,0,2,7,2136
181,59,1513773308548226066,0,2,4,2136
180,59,1513773368542872373,0,2,4,2102
181,59,1513773428541652175,0,2,4,2111
181,59,1513773488533738722,0,2,4,2090
181,59,1513773548544059449,0,2,4,2108
181,59,1513773608526427095,0,2,4,2114
180,59,1513773668534615294,0,2,4,2103
180,59,1513773728521219140,0,2,4,2087
181,59,1513773788521262677,0,2,4,2087
181,59,1513773848522208390,0,2,4,2091
181,59,1513773908506901713,0,2,4,2078
180,59,1513773968506477606,0,2,4,2073
180,59,1513774028506295071,0,2,4,2068
180,59,1513774088500315847,0,2,4,2078
180,59,1513774148500952116,0,2,4,2050
180,59,1513774208492065570,0,2,4,2051
180,59,1513774268490030718,0,2,4,2061
180,59,1513774328480861918,0,2,4,2046
180,59,1513774388480047944,0,3,4,2061
180,59,1513774448480620222,0,3,7,2042
180,59,1513774508473161194,0,2,7,2050
180,59,1513774568478676281,0,2,7,2044
179,59,1513774628467831628,0,2,7,2023
180,59,1513774688468352949,0,3,7,2029
179,59,1513774748465765193,0,2,8,2032
180,59,1513774808456816023,0,2,8,2029
180,59,1513774868460871440,0,3,8,2030
179,59,1513774928450472794,0,3,8,2021
180,59,1513774988450449543,0,3,8,2019
180,59,1513775048441135096,0,2,8,1988
179,59,1513775108444836951,0,3,8,2003
179,59,1513775168435685563,0,3,8,1999
179,59,1513775228432535188,0,3,8,1992
179,59,1513775288429655447,0,2,9,1983
179,59,1513775348435064287,0,2,9,1998
179,59,1513775408426232428,0,2,9,1986
179,59,1513775468419170237,0,2,9,1993
179,59,1513775528487913337,0,2,9,1975
179,59,1513775588409580452,0,2,9,1974
179,59,1513775648404351607,0,2,9,1967
179,59,1513775708407139172,0,3,9,1980
179,59,1513775768398780179,0,3,9,1967
179,59,1513775828406735994,0,3,9,1967
179,59,1513775888393468925,0,3,9,1961
179,59,1513775948397572601,0,3,9,1967
179,59,1513776008389402364,0,3,9,1945
179,59,1513776068391027485,0,3,10,1946
179,59,1513776128389248857,0,3,10,1949
178,59,1513776188382397637,0,2,10,1935
179,59,1513776248376676848,0,2,10,1947
179,59,1513776308371113610,0,2,10,1944
179,59,1513776368377497903,0,2,10,1935
179,58,1513776428371831396,0,2,10,1935
179,59,1513776488366045250,0,2,10,1935
179,59,1513776548357865043,0,2,10,1937
179,58,1513776608356541232,0,2,10,1940
179,59,1513776668358241422,0,2,6,1919
179,58,1513776728353173103,0,2,6,1928
178,59,1513776788346091028,0,2,6,1911
179,58,1513776848338419181,0,2,6,1903
179,58,1513776908341755868,0,2,6,1902
179,58,1513776968336845967,0,2,6,1904
178,58,1513777028334489338,0,2,6,1902
179,58,1513777088324777168,0,2,7,1889
178,58,1513777148329734829,0,2,7,1895
178,58,1513777208318139450,0,2,7,1902
179,58,1513777268318522762,0,2,7,1888
178,58,1513777328320832636,0,2,7,1893
178,58,1513777388316200206,0,2,7,1885
179,58,1513777448305189060,0,2,7,1889
179,58,1513777508305974888,0,2,7,1860
178,58,1513777568306330848,0,2,7,1867
179,58,1513777628300905634,0,2,7,1868
178,58,1513777688298090531,0,2,7,1885
178,58,1513777748287945013,0,2,7,1867
178,58,1513777808292964003,0,2,7,1868
178,58,1513777868282034949,0,2,7,1866
178,58,1513777928277705459,0,2,7,1858
179,58,1513777988277773826,0,2,7,1855
178,58,1513778048288139616,0,2,7,1861
178,58,1513778108267994408,0,1,7,1873
179,58,1513778168266029898,0,1,7,1857
178,58,1513778228269863038,0,1,7,1848
178,58,1513778288263949720,0,1,7,1839
178,58,1513778348263570510,0,2,7,1858
178,58,1513778408249917819,0,1,7,1855
178,58,1513778468244460388,0,1,7,1842
178,58,1513778528246514594,0,1,8,1850
178,58,1513778588247605729,0,2,8,1860
178,58,1513778648239890054,0,2,8,1843
178,58,1513778708232752059,0,2,8,1837
178,58,1513778768247764745,0,2,8,1834
178,58,1513778828228644746,0,2,8,1834
178,58,1513778888218816178,0,1,8,1839
178,58,1513778948226425863,0,2,8,1829
178,58,1513779008222138160,0,1,8,1826
178,58,1513779068226025602,0,1,8,1833
178,58,1513779128207114528,0,2,8,1814
178,58,1513779188204025822,0,2,8,1833
178,58,1513779248200210863,0,2,8,1822
178,58,1513779308201717606,0,2,8,1798
178,58,1513779368194598626,0,2,8,1822
178,58,1513779428190117182,0,1,7,1813
178,58,1513779488189975647,0,1,7,1812
178,58,1513779548202396604,0,1,7,1803
178,58,1513779608185628319,0,1,7,1803
178,58,1513779668179571634,0,1,7,1803
178,58,1513779728180164364,0,1,7,1812
178,58,1513779788175940410,0,1,7,1815
178,58,1513779848172521024,0,1,7,1798
178,58,1513779908162331387,0,1,7,1805
178,58,1513779968158831728,0,1,7,1794
178,58,1513780028163606484,0,1,7,1800
178,58,1513780088152211511,0,1,7,1802
178,58,1513780148163562344,0,1,7,1790
178,58,1513780208150490415,0,1,7,1796
177,58,1513780268147248827,0,1,7,1794
178,58,1513780328147908609,0,1,7,1784
178,58,1513780388137589652,0,1,7,1788
178,58,1513780448187052477,0,1,7,1787
177,58,1513780508127931753,0,1,7,1792
178,58,1513780568122284621,0,1,7,1787
178,58,1513780628123603222,0,1,7,1782
177,58,1513780688126088494,0,1,7,1782
178,58,1513780748127743220,0,1,7,1779
178,58,1513780808112473268,0,1,7,1774
178,58,1513780868263740472,0,1,7,1763
178,58,1513780928106483855,0,1,7,1770
178,58,1513780988104913047,0,1,7,1771
177,58,1513781048105139033,0,1,7,1767
178,58,1513781108097823032,0,1,7,1763
178,58,1513781168094612275,0,1,7,1766
177,58,1513781228088740470,0,1,7,1771
177,58,1513781288087971209,0,1,7,1768
177,58,1513781348083750124,0,1,7,1766
178,58,1513781408079341562,0,1,7,1767
178,58,1513781468088709909,0,1,7,1755
177,58,1513781528069869872,0,1,7,1748
177,58,1513781588068755891,0,1,7,1758
177,58,1513781648066837637,0,1,7,1771
177,58,1513781708063892808,0,1,7,1758
177,58,1513781768070027084,0,1,7,1746
178,58,1513781828060652048,0,1,7,1740
178,58,1513781888050291410,0,1,7,1737
177,58,1513781948047985830,0,1,7,1759
177,58,1513782008043473355,0,1,7,1754
177,58,1513782068040986857,0,1,7,1740
177,58,1513782128037313861,0,1,7,1744
177,58,1513782188037128563,0,1,7,1752
178,58,1513782248028218648,0,1,7,1754
177,58,1513782308034992070,0,1,7,1745
178,58,1513782368024688602,0,1,7,1738
177,58,1513782428021558871,0,1,7,1748
177,58,1513782488012832352,0,1,7,1741
178,58,1513782548010892003,0,1,7,1732
177,58,1513782608020796101,0,1,7,1725
178,58,1513782668008017565,0,1,7,1730
177,58,1513782728001059854,0,1,7,1734
177,58,1513782788015835122,0,1,7,1744
177,58,1513782848010508964,0,1,7,1728
177,58,1513782908075729702,0,1,7,1732
178,58,1513782968003836952,0,1,7,1722
177,57,1513784947890184721,0,1,8,1681
178,57,1513785007900890081,0,1,8,1681
178,57,1513785067883821766,0,1,8,1667
178,57,1513785127881882113,0,1,8,1680
178,57,1513785187881390513,0,1,8,1672
178,57,1513785247873867491,0,1,8,1680
178,57,1513785307870021585,0,1,8,1675
178,57,1513785367862940856,0,1,8,1674
177,57,1513785427868799365,0,1,8,1654
178,57,1513785487865290913,0,1,8,1669
178,57,1513785547856771661,0,1,8,1658
178,57,1513785607850911458,0,1,8,1655
178,57,1513785667891850400,0,1,8,1668
178,57,1513785727848420048,0,1,8,1663
178,57,1513785787847322986,0,1,8,1662
178,57,1513785847847500158,0,1,8,1643
178,57,1513785907833677626,0,1,8,1657
178,57,1513785967827584720,0,1,8,1668
178,57,1513786027823281775,0,1,8,1651
178,57,1513786087823949652,0,1,8,1655
178,57,1513786147823536414,0,1,8,1652
178,57,1513786207817456695,0,1,8,1662
178,57,1513786267820765258,0,1,8,1650
178,57,1513786327821864375,0,1,8,1650
178,57,1513786387805732156,0,1,8,1659
178,57,1513786447802301208,0,1,8,1646
178,57,1513786507802642740,0,1,8,1658
178,57,1513786567795129043,0,1,8,1654
178,57,1513786627798780097,0,1,7,1645
178,57,1513786687798788008,0,1,7,1632
178,57,1513786747803359495,0,1,7,1658
178,57,1513786807788039630,0,1,7,1640
178,57,1513786867781070970,0,1,6,1634
178,57,1513786927778744681,0,1,6,1642
178,57,1513786987777018805,0,1,6,1634
178,57,1513787047772198671,0,0,6,1636
178,57,1513787107765805607,0,1,6,1622
177,57,1513787167775228018,0,1,6,1626
178,57,1513787227786005926,0,1,6,1615
178,57,1513787287756593712,0,1,6,1632
178,57,1513787347768481618,0,1,6,1628
178,57,1513787407751514061,0,1,6,1631
178,57,1513787467748734697,0,1,6,1637
178,57,1513787527738649712,0,1,6,1618
178,57,1513787587734828052,0,1,6,1627
178,57,1513787647735471607,0,1,6,1623
178,57,1513787707734333123,0,1,6,1624
178,57,1513787767730265454,0,1,6,1615
178,57,1513787827731123388,0,1,6,1609
178,57,1513787887717310122,0,1,6,1614
178,57,1513787947715530222,0,1,6,1625
178,57,1513788067711023148,0,1,6,1619
178,57,1513788187704837597,0,1,6,1594
178,57,1513788307689316963,0,1,6,1595
178,57,1513788367699265198,0,1,6,1613
178,57,1513788427689628843,0,1,6,1596
177,57,1513788547684180975,0,1,6,1618
178,57,1513788607680592545,0,1,6,1619
178,57,1513788667676279135,0,1,6,1602
178,57,1513788787665667991,0,1,6,1601
178,57,1513788847661203417,0,1,6,1596
178,57,1513788907679354544,0,1,6,1588
178,57,1513788967658274187,0,1,6,1589
178,57,1513789027676525664,0,1,6,1592
178,57,1513789147643409853,0,1,6,1607
178,57,1513789207645438303,0,1,6,1593
178,57,1513789267637312083,0,1,6,1586
177,57,1513789387632098979,0,1,6,1592
178,57,1513789447629215446,0,1,6,1584
177,57,1513789507624110610,0,1,3,1579
178,57,1513789567624097059,0,1,3,1588
178,57,1513789627649579359,0,1,3,1581
178,57,1513789747612143108,0,0,3,1575
178,57,1513789807618162291,0,1,3,1592
177,57,1513789867612122732,0,1,3,1581
178,57,1513789987595619354,0,1,3,1569
178,57,1513790107591676166,0,1,3,1568
177,57,1513790227583218295,0,1,3,1566
177,57,1513790347578661381,0,1,3,1571
177,57,1513790467563201338,0,1,2,1550
177,57,1513790587558118408,0,1,2,1558
177,57,1513790707556220647,0,1,2,1565
177,57,1513790767553169011,0,1,2,1557
176,57,1513790947537615455,0,1,2,1547
176,57,1513791067535356796,0,1,2,1553
176,57,1513791187526339878,0,1,2,1552
176,57,1513791307524597662,0,1,2,1551
176,57,1513791427515490247,0,1,2,1546
176,57,1513791547508110527,0,1,2,1531
176,57,1513791667504379374,0,1,2,1538
176,57,1513791787489627704,0,1,2,1534
176,57,1513791907490058624,0,1,2,1550
176,57,1513792027485421345,0,1,2,1539
176,57,1513792087483027654,0,1,2,1536
176,57,1513792147472655806,0,1,2,1529
176,57,1513792207470271805,0,1,2,1521
176,57,1513792267464733384,0,1,2,1520
175,57,1513792387456799004,0,1,2,1513
175,57,1513792507454136883,0,0,2,1526
175,57,1513792627461728825,0,1,2,1513
175,57,1513792687453475555,0,1,2,1523
175,57,1513792747435756567,0,1,2,1502
175,57,1513792807430965548,0,1,2,1503
175,57,1513792867425394103,0,1,2,1507
175,57,1513792927430425839,0,1,2,1510
175,57,1513792987425736023,0,1,2,1513
175,57,1513793047418016755,0,1,2,1490
175,57,1513793107412364341,0,1,2,1511
175,57,1513793167411924329,0,1,2,1492
175,57,1513793227414373181,0,1,2,1501
175,57,1513793347407767954,0,1,2,1504
174,57,1513793407401900213,0,1,2,1493
174,57,1513793467399744474,0,1,2,1504
175,57,1513793587394223908,0,1,2,1504
175,57,1513793647388069574,0,1,2,1504
175,57,1513793707382740073,0,1,2,1498
175,57,1513793767379047037,0,1,2,1480
174,57,1513793827373580316,0,1,2,1482
174,57,1513793887416902646,0,1,2,1496
175,57,1513793947374335714,0,1,2,1485
173,57,1513796227315996462,0,1,1,1441
174,57,1513796287249446568,0,1,1,1437
173,57,1513796347231212694,0,1,1,1441
173,57,1513796407228816844,0,1,1,1437
173,57,1513796467223950922,0,1,1,1442
173,57,1513796527235285661,0,1,1,1438
174,57,1513796587212081279,0,1,1,1428
173,57,1513796647211079540,0,1,1,1446
173,57,1513796707208315463,0,1,1,1421
173,57,1513796767203403420,0,1,1,1433
173,57,1513796827199392037,0,1,1,1425
173,57,1513796887207477823,0,1,1,1421
174,57,1513796947224121235,0,1,1,1414
173,57,1513797007190920467,0,1,1,1424
173,57,1513797067192850924,0,1,1,1413
173,57,1513797127184609263,0,1,1,1438
173,57,1513797187179624856,0,1,1,1423
173,57,1513797247183164088,0,1,1,1429
173,57,1513797307178191944,0,1,1,1418
173,57,1513797367177812864,0,1,1,1414
173,57,1513797427169583728,0,1,1,1429
173,57,1513797547159131987,0,1,1,1419
173,57,1513797607157227860,0,1,1,1416
173,57,1513797667154676906,0,1,1,1411
173,57,1513797727161371617,0,1,1,1410
173,57,1513797787150890326,0,1,1,1415
173,57,1513797847146202107,0,1,1,1413
173,57,1513797907139474833,0,1,1,1399
173,57,1513798027133310176,0,1,1,1403
173,57,1513798087131460230,0,1,1,1396
173,57,1513798147120597782,0,1,1,1395
173,57,1513798207123375564,0,1,1,1406
173,57,1513798267119370583,0,1,1,1394
173,57,1513798327117304154,0,1,1,1402
173,57,1513798387113939899,0,1,1,1400
173,57,1513798447109798754,0,1,1,1404
173,57,1513798507108816072,0,1,1,1399
173,57,1513798567101532265,0,1,1,1393
173,56,1513798627095582474,0,1,1,1386
173,57,1513798687100297505,0,1,1,1398
173,57,1513798747093555589,0,1,1,1390
172,57,1513798807086859698,0,1,1,1386
173,57,1513798867081686423,0,1,1,1387
172,57,1513798927086046486,0,1,1,1390
173,57,1513798987086240923,0,1,1,1385
172,57,1513799047079689694,0,1,1,1395
172,57,1513799107070341815,0,1,1,1393
173,56,1513799167086774523,0,1,1,1376
172,57,1513799227066635965,0,1,1,1389
172,57,1513799287074140329,0,1,1,1374
172,56,1513799347060156347,0,1,1,1394
172,56,1513799407059510852,0,1,1,1379
173,56,1513799467047671336,0,1,1,1390
172,57,1513799527072991123,0,1,1,1376
172,56,1513799587058641441,0,1,1,1369
172,56,1513799647042928720,0,1,1,1379
172,56,1513799707038242898,0,1,1,1377
172,56,1513799767036079228,0,1,1,1375
174,54,1513842184579190223,0,1,0,760
174,54,1513842244570729214,0,1,0,772
174,54,1513842304570388703,0,1,0,780
174,54,1513842364567618958,0,1,0,769
175,54,1513842424567053571,0,1,0,763
175,54,1513842484565207419,0,1,0,766
175,54,1513842544554557324,0,1,0,758
175,54,1513842604550571991,0,1,0,764
175,54,1513842664544830204,0,1,0,768
175,54,1513842724566254942,0,1,0,762
175,54,1513842784551930932,0,1,0,754
175,54,1513842844538962464,0,1,0,768
175,54,1513842904537331136,0,1,0,768
175,54,1513842964528142797,0,1,0,755
176,54,1513843024526169896,0,1,0,758
176,54,1513843084528597510,0,1,0,761
175,54,1513843144524554821,0,1,0,765
176,54,1513843204520889187,0,1,0,749
175,54,1513843264518277421,0,1,0,771
176,54,1513843324515744358,0,1,0,760
176,53,1513843384512531428,0,1,0,758
176,54,1513843444510353148,0,1,0,762
176,54,1513843504522775926,0,1,0,764
176,54,1513843564645916257,0,1,0,768
176,53,1513843624485920063,0,1,0,757
176,53,1513843684492845928,0,1,0,761
176,53,1513843744492288684,0,1,0,762
176,53,1513843804479728592,0,1,0,757
176,53,1513843864510291203,0,1,0,758
176,53,1513843924484195363,0,1,0,743
176,53,1513843984472528586,0,1,0,764
176,53,1513844044461263425,0,1,0,767
177,53,1513844104459209220,0,1,0,767
176,53,1513844164459598557,0,1,0,756
176,53,1513844224479670853,0,1,0,776
176,53,1513844284452975066,0,1,0,750
176,53,1513844344449503852,0,1,0,768
176,53,1513844404449190138,0,1,0,758
176,53,1513844464442180980,0,1,0,761
176,53,1513844524482443257,0,1,0,757
177,53,1513844584437176062,0,1,0,755
176,53,1513844644434141333,0,1,0,760
176,53,1513844704434434687,0,1,0,757
176,53,1513844764450086990,0,1,0,755
176,53,1513844824426410545,0,1,0,761
177,53,1513844884417546661,0,1,0,757
176,53,1513844944413114151,0,1,0,751
176,53,1513845004414935408,0,1,0,762
176,53,1513845064407896478,0,1,0,753
176,53,1513845124411187035,0,1,0,745
176,53,1513845184404881044,0,1,0,758
176,53,1513845244408544020,0,1,0,761
176,53,1513845304397672096,0,1,0,750
176,53,1513845364392268945,0,1,0,760
176,53,1513845424427511686,0,1,0,757
176,53,1513845484383757686,0,1,0,748
176,53,1513845544379229270,0,1,0,750
176,53,1513845604377881952,0,1,0,758
176,53,1513845664380587538,0,1,5,750
176,53,1513845724381126308,0,1,5,758
176,53,1513845784369016359,0,1,5,757
176,53,1513845844378813491,0,1,5,751
176,53,1513845904363622057,0,1,5,753
176,53,1513845964467471708,0,1,5,757
176,53,1513846024355433250,0,1,5,759
176,53,1513846084411940942,0,1,5,759
176,53,1513846144351233559,0,1,5,752
176,53,1513846204348840803,0,1,5,754
176,54,1513846264337256370,0,1,5,754
175,53,1513846324330331414,0,1,5,760
176,53,1513846384376100437,0,1,5,764
176,54,1513846444326466638,0,1,5,746
176,54,1513846504320959865,0,1,5,760
176,54,1513846564324508642,0,1,5,748
175,54,1513846624314128717,0,1,5,764
176,54,1513846684321689885,0,1,5,752
175,54,1513846744314069882,0,1,5,757
176,54,1513846804315534051,0,1,5,753
175,54,1513846864311673900,0,1,5,757
176,54,1513846924302480976,0,1,5,759
175,54,1513846984303836808,0,1,5,757
175,53,1513847044294362122,0,1,5,754
175,54,1513847104311913603,0,1,5,756
175,54,1513847164292983219,0,1,5,765
175,54,1513847224289964545,0,1,5,755
175,54,1513847284276968272,0,1,5,755
176,54,1513847344272162938,0,1,5,754
175,53,1513847404274015093,0,1,5,764
175,54,1513847464274960635,0,1,6,766
175,54,1513847524268055232,0,1,6,754
175,54,1513847584265164221,0,1,6,765
176,54,1513847644255824864,0,1,6,761
175,54,1513847704274739717,0,1,6,767
176,54,1513847764252856227,0,1,6,775
175,54,1513847824246904447,0,1,6,768
175,54,1513847884244365778,0,1,6,772
175,54,1513847944240062769,0,1,6,767
175,54,1513848004239928039,0,1,6,768
175,54,1513848064230917830,0,1,6,767
175,54,1513848124232505322,0,1,6,778
175,54,1513848184240841238,0,1,6,779
175,54,1513848244231552854,0,1,6,767
176,54,1513848304233677179,0,1,6,771
176,54,1513848364217298837,0,1,6,771
175,54,1513848424215521481,0,1,6,770
175,54,1513848544201948620,0,1,6,764
175,54,1513848604214722592,0,1,6,776
175,54,1513848664227104776,0,1,6,772
175,54,1513848724195577882,0,1,6,781
175,54,1513848784198188985,0,1,6,777
174,54,1513848844184437854,0,1,6,775
176,54,1513848904190160961,0,1,6,778
175,54,1513848964183970988,0,1,6,781
175,54,1513849024179352034,0,1,6,783
175,54,1513849084174316588,0,1,6,767
175,54,1513849144175229046,0,1,6,775
175,54,1513849204168843790,0,1,6,779
175,54,1513849264168466286,0,1,6,782
175,54,1513849324156900690,0,1,6,772
175,54,1513849384156868747,0,1,6,781
175,54,1513849444244323958,0,1,6,781
175,54,1513849504159731744,0,1,6,768
175,54,1513849564148073347,0,1,6,787
175,54,1513849624215731469,0,1,6,775
175,54,1513849684146643638,0,1,6,786
175,54,1513849744136512569,0,1,6,776
175,54,1513849804132844969,0,1,6,783
175,54,1513849864122511010,0,1,6,790
175,54,1513849924145925065,0,1,6,794
175,54,1513849984116626479,0,1,6,781
175,54,1513850044125154799,0,1,6,790
175,54,1513850104116966947,0,1,6,788
175,54,1513850164111730690,0,1,6,791
175,54,1513850224161974164,0,1,6,788
175,54,1513850284110725853,0,1,6,781
175,54,1513850344108068335,0,1,6,785
175,54,1513850404106831241,0,1,6,792
175,54,1513850464091279528,0,1,6,800
175,54,1513850524109274746,0,1,6,794
175,54,1513850584092505013,0,1,6,790
175,54,1513850644089117348,0,1,6,785
175,54,1513850704085579170,0,1,6,786
175,54,1513850764075367179,0,1,6,799
176,54,1513850824074628556,0,1,6,791
175,54,1513850884075040464,0,1,6,791
